SampleID,Plate,Description,Run,Row,Column,Well,isotope,treatment,ecosystem,sampleID,Density.g.ml,avg_16S_copies,dna_ng_ul,uL_added,dry_soil_wt_g,timepoint,avg_16S_g_soil
DIM.90_2.6,1,90_2.6,7,D,10,D10,18O,control,PP,W1_PP_21,1.7101536,7891.894456,18,60,0.204144417830227,7,895.047888498731
DIM.90_2.7,1,90_2.7,7,E,10,E10,18O,control,PP,W1_PP_21,1.7048896,12165.31088,18,60,0.204144417830227,7,1379.71128184518
DIM.90_2.8,1,90_2.8,7,F,10,F10,18O,control,PP,W1_PP_21,1.7017312,17459.17376,18,60,0.204144417830227,7,1980.10714612888
DIM.90_2.9,1,90_2.9,7,G,10,G10,18O,control,PP,W1_PP_21,1.6964672,38792.03493,18,60,0.204144417830227,7,4399.54299290816
DIM.20_2.10,1,20_2_.10,8,F,8,F8,18O,C,GL,W1_GL_23,1.7017312,150695.6477,28,22,0.252333267430461,7,13580.5447041752
DIM.20_2.11,1,20_2_.11,8,G,8,G8,18O,C,GL,W1_GL_23,1.6985728,143757.9135,28,22,0.252333267430461,7,12955.3228687288
DIM.20_2.12,1,20_2_.12,8,H,8,H8,18O,C,GL,W1_GL_23,1.6943616,164756.3809,28,22,0.252333267430461,7,14847.6842580409
DIM.20_2.13,1,20_2_.13,8,A,9,A9,18O,C,GL,W1_GL_23,1.6901504,278215.4183,28,22,0.252333267430461,7,25072.501981847
DIM.20_2.14,1,20_2_.14,8,B,9,B9,18O,C,GL,W1_GL_23,1.6859392,703530.0283,28,22,0.252333267430461,7,63401.4395629942
DIM.20_2.15,1,20_2_.15,8,C,9,C9,18O,C,GL,W1_GL_23,1.6827808,631993.153,28,22,0.252333267430461,7,56954.6061750604
DIM.20_2.16,1,20_2_.16,8,D,9,D9,18O,C,GL,W1_GL_23,1.6785696,455415.9616,28,22,0.252333267430461,7,41041.6420108976
DIM.20_2.17,1,20_2_.17,8,E,9,E9,18O,C,GL,W1_GL_23,1.6754112,223949.3143,28,22,0.252333267430461,7,20182.0936486179
DIM.20_2.18,1,20_2_.18,8,F,9,F9,18O,C,GL,W1_GL_23,1.6712,147267.8156,28,22,0.252333267430461,7,13271.6318206052
DIM.20_2.19,1,20_2_.19,8,G,9,G9,18O,C,GL,W1_GL_23,1.6645,139815.0252,28,22,0.252333267430461,7,12599.9936230672
DIM.20_2.20,1,20_2_.20,8,H,9,H9,18O,C,GL,W1_GL_23,1.6602,52971.37887,28,22,0.252333267430461,7,4773.72896805856
DIM.20_2.3,1,20_2_.3,8,G,7,G7,18O,C,GL,W1_GL_23,1.734368,3701.712402,28,22,0.252333267430461,7,333.594709101614
DIM.20_2.4,1,20_2_.4,8,H,7,H7,18O,C,GL,W1_GL_23,1.7301568,60534.2076,28,22,0.252333267430461,7,5455.2837125078
DIM.20_2.5,1,20_2_.5,8,A,8,A8,18O,C,GL,W1_GL_23,1.7248928,43361.40667,28,22,0.252333267430461,7,3907.68765193646
DIM.20_2.6,1,20_2_.6,8,B,8,B8,18O,C,GL,W1_GL_23,1.7206816,62585.70592,28,22,0.252333267430461,7,5640.16273901269
DIM.20_2.7,1,20_2_.7,8,C,8,C8,18O,C,GL,W1_GL_23,1.7154176,65290.59814,28,22,0.252333267430461,7,5883.92498612692
DIM.20_2.8,1,20_2_.8,8,D,8,D8,18O,C,GL,W1_GL_23,1.7112064,85721.18858,28,22,0.252333267430461,7,7725.10985800504
DIM.20_2.9,1,20_2_.9,8,E,8,E8,18O,C,GL,W1_GL_23,1.7069952,82079.55657,28,22,0.252333267430461,7,7396.92953519695
DIM.40_2.10,1,40_2_.10,8,H,10,H10,18O,control,MC,W1_MC_19,1.6996256,168100.2975,33.5,30,0.227759922775538,7,11428.8091872075
DIM.40_2.11,1,40_2_.11,8,A,11,A11,18O,control,MC,W1_MC_19,1.6964672,254199.7944,33.5,30,0.227759922775538,7,17282.5449379408
DIM.40_2.12,1,40_2_.12,8,B,11,B11,18O,control,MC,W1_MC_19,1.692256,533994.6743,33.5,30,0.227759922775538,7,36305.2494869005
DIM.40_2.13,1,40_2_.13,8,C,11,C11,18O,control,MC,W1_MC_19,1.686992,1427756.898,33.5,30,0.227759922775538,7,97070.3883076781
DIM.40_2.14,1,40_2_.14,8,D,11,D11,18O,control,MC,W1_MC_19,1.6859392,2940866.832,33.5,30,0.227759922775538,7,199943.761955063
DIM.40_2.15,1,40_2_.15,8,E,11,E11,18O,control,MC,W1_MC_19,1.6785696,2189559.919,33.5,30,0.227759922775538,7,148863.880019061
DIM.40_2.16,1,40_2_.16,8,F,11,F11,18O,control,MC,W1_MC_19,1.6754112,611053.1576,33.5,30,0.227759922775538,7,41544.3044736491
DIM.40_2.17,1,40_2_.17,8,G,11,G11,18O,control,MC,W1_MC_19,1.6712,195676.9332,33.5,30,0.227759922775538,7,13303.6905058466
DIM.40_2.18,1,40_2_.18,8,H,11,H11,18O,control,MC,W1_MC_19,1.6651,107772.7028,33.5,30,0.227759922775538,7,7327.25446777284
DIM.40_2.19,1,40_2_.19,8,A,12,A12,18O,control,MC,W1_MC_19,1.6607,109068.0428,33.5,30,0.227759922775538,7,7415.32209116629
DIM.40_2.20,1,40_2_.20,8,B,12,B12,18O,control,MC,W1_MC_19,1.6563,53823.07565,33.5,30,0.227759922775538,7,3659.3252398764
DIM.40_2.3,1,40_2_.3,8,A,10,A10,18O,control,MC,W1_MC_19,1.7322624,62322.19448,33.5,30,0.227759922775538,7,4237.16364237817
DIM.40_2.4,1,40_2_.4,8,B,10,B10,18O,control,MC,W1_MC_19,1.7269984,85332.56623,33.5,30,0.227759922775538,7,5801.59364023381
DIM.40_2.5,1,40_2_.5,8,C,10,C10,18O,control,MC,W1_MC_19,1.7217344,67585.10365,33.5,30,0.227759922775538,7,4594.97850391067
DIM.40_2.6,1,40_2_.6,8,D,10,D10,18O,control,MC,W1_MC_19,1.7196288,85751.86716,33.5,30,0.227759922775538,7,5830.10108722979
DIM.40_2.7,1,40_2_.7,8,E,10,E10,18O,control,MC,W1_MC_19,1.7112064,81410.08346,33.5,30,0.227759922775538,7,5534.91173791036
DIM.40_2.8,1,40_2_.8,8,F,10,F10,18O,control,MC,W1_MC_19,1.7069952,83800.52481,33.5,30,0.227759922775538,7,5697.43315202243
DIM.40_2.9,1,40_2_.9,8,G,10,G10,18O,control,MC,W1_MC_19,1.702784,71728.48961,33.5,30,0.227759922775538,7,4876.67918041181
DIM.50_2.10,2,50_2_.10,8,G,5,G5,16O,control,PJ,W1_PJ_2,1.6954144,28970.48755,25.1,40,0.356935623630154,7,4119.76057391588
DIM.50_2.11,2,50_2_.11,8,H,5,H5,16O,control,PJ,W1_PJ_2,1.692256,138661.8533,25.1,40,0.356935623630154,7,19718.4681598998
DIM.50_2.12,2,50_2_.12,8,A,6,A6,16O,control,PJ,W1_PJ_2,1.686992,18774.09035,25.1,40,0.356935623630154,7,2669.77754867176
DIM.50_2.13,2,50_2_.13,8,B,6,B6,16O,control,PJ,W1_PJ_2,1.681728,27298.89982,25.1,40,0.356935623630154,7,3882.05172576446
DIM.50_2.14,2,50_2_.14,8,C,6,C6,16O,control,PJ,W1_PJ_2,1.6775168,35214.17011,25.1,40,0.356935623630154,7,5007.64612304031
DIM.50_2.15,2,50_2_.15,8,D,6,D6,16O,control,PJ,W1_PJ_2,1.6733056,259709.5595,25.1,40,0.356935623630154,7,36932.1089971494
DIM.50_2.16,2,50_2_.16,8,E,6,E6,16O,control,PJ,W1_PJ_2,1.6712,40514.26644,25.1,40,0.356935623630154,7,5761.34858871698
DIM.50_2.17,2,50_2_.17,8,F,6,F6,16O,control,PJ,W1_PJ_2,1.6652,49429.26675,25.1,40,0.356935623630154,7,7029.11002111254
DIM.50_2.2,2,50_2_.2,8,G,4,G4,16O,control,PJ,W1_PJ_2,1.7312096,673.9284117,25.1,40,0.356935623630154,7,95.8362780526768
DIM.50_2.3,2,50_2_.3,8,H,4,H4,16O,control,PJ,W1_PJ_2,1.7280512,603.1162408,25.1,40,0.356935623630154,7,85.7664030005666
DIM.50_2.4,2,50_2_.4,8,A,5,A5,16O,control,PJ,W1_PJ_2,1.7217344,946.9187781,25.1,40,0.356935623630154,7,134.656989875788
DIM.50_2.5,2,50_2_.5,8,B,5,B5,16O,control,PJ,W1_PJ_2,1.7175232,1476.216154,25.1,40,0.356935623630154,7,209.925949617887
DIM.50_2.6,2,50_2_.6,8,C,5,C5,16O,control,PJ,W1_PJ_2,1.7122592,665.7844193,25.1,40,0.356935623630154,7,94.6781581299145
DIM.50_2.7,2,50_2_.7,8,D,5,D5,16O,control,PJ,W1_PJ_2,1.708048,2842.77218,25.1,40,0.356935623630154,7,404.257633827391
DIM.50_2.9,2,50_2_.9,8,F,5,F5,16O,control,PJ,W1_PJ_2,1.6996256,2089.002376,25.1,40,0.356935623630154,7,297.067476431248
DIM.51_2.10,2,51_2_.10,8,G,7,G7,16O,control,PJ,W1_PJ_3,1.692256,66402.84198,20.6,48,0.266875477853102,7,8602.56805059055
DIM.51_2.11,2,51_2_.11,8,H,7,H7,16O,control,PJ,W1_PJ_3,1.6880448,42477.67009,20.6,48,0.266875477853102,7,5503.03325405591
DIM.51_2.12,2,51_2_.12,8,A,8,A8,16O,control,PJ,W1_PJ_3,1.6838336,91313.31065,20.6,48,0.266875477853102,7,11829.7492301299
DIM.51_2.13,2,51_2_.13,8,B,8,B8,16O,control,PJ,W1_PJ_3,1.6796224,358239.392,20.6,48,0.266875477853102,7,46410.3441387402
DIM.51_2.14,2,51_2_.14,8,C,8,C8,16O,control,PJ,W1_PJ_3,1.6743584,98541.53287,20.6,48,0.266875477853102,7,12766.1741131352
DIM.51_2.15,2,51_2_.15,8,D,8,D8,16O,control,PJ,W1_PJ_3,1.6690944,44913.3245,20.6,48,0.266875477853102,7,5818.57521257715
DIM.51_2.2,2,51_2_.2,8,G,6,G6,16O,control,PJ,W1_PJ_3,1.729104,1079.249365,20.6,48,0.266875477853102,7,139.818053401472
DIM.51_2.3,2,51_2_.3,8,H,6,H6,16O,control,PJ,W1_PJ_3,1.7259456,780.3038418,20.6,48,0.266875477853102,7,101.089301286887
DIM.51_2.4,2,51_2_.4,8,A,7,A7,16O,control,PJ,W1_PJ_3,1.7206816,804.3037187,20.6,48,0.266875477853102,7,104.198514207325
DIM.51_2.6,2,51_2_.6,8,C,7,C7,16O,control,PJ,W1_PJ_3,1.7101536,1028.248343,20.6,48,0.266875477853102,7,133.210809655236
DIM.51_2.7,2,51_2_.7,8,D,7,D7,16O,control,PJ,W1_PJ_3,1.7059424,1133.44607,20.6,48,0.266875477853102,7,146.839301724258
DIM.51_2.9,2,51_2_.9,8,F,7,F7,16O,control,PJ,W1_PJ_3,1.6985728,6489.384403,20.6,48,0.266875477853102,7,840.707555108297
DIM.72_2.10,2,72_2_.10,8,A,1,A1,18O,C_N,PJ,W1_PJ_30,1.7048896,224961.12,24,45,0.311492430806871,7,29197.3692107651
DIM.72_2.11,2,72_2_.11,8,B,1,B1,18O,C_N,PJ,W1_PJ_30,1.7006784,303824.4352,24,45,0.311492430806871,7,39432.9216079053
DIM.72_2.12,2,72_2_.12,8,C,1,C1,18O,C_N,PJ,W1_PJ_30,1.6964672,371247.8884,24,45,0.311492430806871,7,48183.7113290142
DIM.72_2.13,2,72_2_.13,8,D,1,D1,18O,C_N,PJ,W1_PJ_30,1.692256,623696.1727,24,45,0.311492430806871,7,80948.5987163604
DIM.72_2.14,2,72_2_.14,8,E,1,E1,18O,C_N,PJ,W1_PJ_30,1.6890976,1738810.956,24,45,0.311492430806871,7,225677.688082525
DIM.72_2.15,2,72_2_.15,8,F,1,F1,18O,C_N,PJ,W1_PJ_30,1.6827808,3130088.489,24,45,0.311492430806871,7,406249.530033007
DIM.72_2.16,2,72_2_.16,8,G,1,G1,18O,C_N,PJ,W1_PJ_30,1.6785696,2534181.936,24,45,0.311492430806871,7,328907.704729793
DIM.72_2.17,2,72_2_.17,8,H,1,H1,18O,C_N,PJ,W1_PJ_30,1.6754112,1363346.959,24,45,0.311492430806871,7,176946.774288361
DIM.72_2.18,2,72_2_.18,8,A,2,A2,18O,C_N,PJ,W1_PJ_30,1.6698,600601.3446,24,45,0.311492430806871,7,77951.1553230538
DIM.72_2.19,2,72_2_.19,8,B,2,B2,18O,C_N,PJ,W1_PJ_30,1.6654,179814.9315,24,45,0.311492430806871,7,23337.9125451275
DIM.72_2.20,2,72_2_.20,8,C,2,C2,18O,C_N,PJ,W1_PJ_30,1.661,123048.489,24,45,0.311492430806871,7,15970.2803940511
DIM.72_2.4,1,72_2_.4,8,C,12,C12,18O,C_N,PJ,W1_PJ_30,1.7312096,49807.90846,24,45,0.311492430806871,7,6464.4943665048
DIM.72_2.5,1,72_2_.5,8,D,12,D12,18O,C_N,PJ,W1_PJ_30,1.7259456,42291.88728,24,45,0.311492430806871,7,5489.00115510725
DIM.72_2.6,1,72_2_.6,8,E,12,E12,18O,C_N,PJ,W1_PJ_30,1.7217344,50072.6094,24,45,0.311492430806871,7,6498.84950785374
DIM.72_2.7,1,72_2_.7,8,F,12,F12,18O,C_N,PJ,W1_PJ_30,1.7175232,76520.18985,24,45,0.311492430806871,7,9931.4416425749
DIM.72_2.8,1,72_2_.8,8,G,12,G12,18O,C_N,PJ,W1_PJ_30,1.713312,54044.91083,24,45,0.311492430806871,7,7014.40860299054
DIM.72_2.9,1,72_2_.9,8,H,12,H12,18O,C_N,PJ,W1_PJ_30,1.7112064,90493.52236,24,45,0.311492430806871,7,11745.0196884135
DIM.75.10,2,75.10,8,G,11,G11,16O,control,PP,W1_PP_3,1.6943616,76003.05804,11.5,100,0.251190044984518,7,16601.0535374161
DIM.75.11,2,75.11,8,H,11,H11,16O,control,PP,W1_PP_3,1.6890976,214522.5559,11.5,100,0.251190044984518,7,46857.3308406216
DIM.75.12,2,75.12,8,A,12,A12,16O,control,PP,W1_PP_3,1.6838336,20906.03525,11.5,100,0.251190044984518,7,4566.42429121341
DIM.75.13,2,75.13,8,B,12,B12,16O,control,PP,W1_PP_3,1.6785696,692079.521,11.5,100,0.251190044984518,7,151168.248706829
DIM.75.14,2,75.14,8,C,12,C12,16O,control,PP,W1_PP_3,1.6743584,287151.7066,11.5,100,0.251190044984518,7,62721.4348680306
DIM.75.15,2,75.15,8,D,12,D12,16O,control,PP,W1_PP_3,1.6701472,97469.25055,11.5,100,0.251190044984518,7,21289.8308089233
DIM.75.16,2,75.16,8,E,12,E12,16O,control,PP,W1_PP_3,1.6648832,21494.31085,11.5,100,0.251190044984518,7,4694.91905158497
DIM.75.3,2,75.3,8,H,10,H10,16O,control,PP,W1_PP_3,1.7259456,523.9092179,11.5,100,0.251190044984518,7,114.435460880091
DIM.75.4,2,75.4,8,A,11,A11,16O,control,PP,W1_PP_3,1.7217344,648.0873893,11.5,100,0.251190044984518,7,141.559217801883
DIM.75.5,2,75.5,8,B,11,B11,16O,control,PP,W1_PP_3,1.7175232,675.1010913,11.5,100,0.251190044984518,7,147.459716080647
DIM.75.6,2,75.6,8,C,11,C11,16O,control,PP,W1_PP_3,1.713312,1061.083304,11.5,100,0.251190044984518,7,231.768315533984
DIM.75.7,2,75.7,8,D,11,D11,16O,control,PP,W1_PP_3,1.7101536,1376.837951,11.5,100,0.251190044984518,7,300.737379867897
DIM.75.8,2,75.8,8,E,11,E11,16O,control,PP,W1_PP_3,1.7048896,1441.754853,11.5,100,0.251190044984518,7,314.91692728845
DIM.75.9,2,75.9,8,F,11,F11,16O,control,PP,W1_PP_3,1.6985728,2273.621431,11.5,100,0.251190044984518,7,496.618321331004
DIM.78_2.1,2,78_2_.1,8,F,12,F12,16O,C,PP,W1_PP_6,1.729104,1213.373053,22.3,45,0.301596074078402,7,164.102488420325
DIM.78_2.2,2,78_2_.2,8,G,12,G12,16O,C,PP,W1_PP_6,1.7269984,938.4023785,22.3,45,0.301596074078402,7,126.91411357015
DIM.78_2.3,2,78_2_.3,8,H,12,H12,16O,C,PP,W1_PP_6,1.7227872,1473.42129,22.3,45,0.301596074078402,7,199.27268005719
DIM.83_2.1,1,83_2_.1,8,A,1,A1,16O,C_N,PP,W1_PP_11,1.7312096,1219.881319,26.6,40,0.252030145469416,7,115.581528677817
DIM.83_2.10,1,83_2_.10,8,B,2,B2,16O,C_N,PP,W1_PP_11,1.69752,5862.599614,26.6,40,0.252030145469416,7,555.470614114798
DIM.83_2.11,1,83_2_.11,8,C,2,C2,16O,C_N,PP,W1_PP_11,1.6933088,17932.39256,26.6,40,0.252030145469416,7,1699.0614682374
DIM.83_2.12,1,83_2_.12,8,D,2,D2,16O,C_N,PP,W1_PP_11,1.6880448,115751.9617,26.6,40,0.252030145469416,7,10967.287122414
DIM.83_2.13,1,83_2_.13,8,E,2,E2,16O,C_N,PP,W1_PP_11,1.6848864,483168.8687,26.6,40,0.252030145469416,7,45779.3685205843
DIM.83_2.14,1,83_2_.14,8,F,2,F2,16O,C_N,PP,W1_PP_11,1.6827808,326963.0873,26.6,40,0.252030145469416,7,30979.1558102813
DIM.83_2.15,1,83_2_.15,8,G,2,G2,16O,C_N,PP,W1_PP_11,1.6754112,805698.119,26.6,40,0.252030145469416,7,76338.4263669191
DIM.83_2.16,1,83_2_.16,8,H,2,H2,16O,C_N,PP,W1_PP_11,1.6722528,495727.1232,26.6,40,0.252030145469416,7,46969.2402155004
DIM.83_2.17,1,83_2_.17,8,A,3,A3,16O,C_N,PP,W1_PP_11,1.6701472,98055.86073,26.6,40,0.252030145469416,7,9290.61385109425
DIM.83_2.18,1,83_2_.18,8,B,3,B3,16O,C_N,PP,W1_PP_11,1.665936,47714.41704,26.6,40,0.252030145469416,7,4520.85393518029
DIM.83_2.19,1,83_2_.19,8,C,3,C3,16O,C_N,PP,W1_PP_11,1.6605,34299.30569,26.6,40,0.252030145469416,7,3249.79661750025
DIM.83_2.2,1,83_2_.2,8,B,1,B1,16O,C_N,PP,W1_PP_11,1.7301568,1255.627253,26.6,40,0.252030145469416,7,118.968390687576
DIM.83_2.3,1,83_2_.3,8,C,1,C1,16O,C_N,PP,W1_PP_11,1.7269984,2990.700201,26.6,40,0.252030145469416,7,283.363385982497
DIM.83_2.4,1,83_2_.4,8,D,1,D1,16O,C_N,PP,W1_PP_11,1.72384,2605.820449,26.6,40,0.252030145469416,7,246.89673189047
DIM.83_2.5,1,83_2_.5,8,E,1,E1,16O,C_N,PP,W1_PP_11,1.7196288,2416.939633,26.6,40,0.252030145469416,7,229.00061928413
DIM.83_2.6,1,83_2_.6,8,F,1,F1,16O,C_N,PP,W1_PP_11,1.7143648,1717.23236,26.6,40,0.252030145469416,7,162.704632141199
DIM.83_2.7,1,83_2_.7,8,G,1,G1,16O,C_N,PP,W1_PP_11,1.7101536,2508.049358,26.6,40,0.252030145469416,7,237.633099451585
DIM.83_2.8,1,83_2_.8,8,H,1,H1,16O,C_N,PP,W1_PP_11,1.7059424,2863.102094,26.6,40,0.252030145469416,7,271.273698212259
DIM.83_2.9,1,83_2_.9,8,A,2,A2,16O,C_N,PP,W1_PP_11,1.7017312,2704.076274,26.6,40,0.252030145469416,7,256.206291991209
DIM.92_2.10,2,92_2_.10,8,D,3,D3,18O,C,PP,W1_PP_23,1.6996256,353402.4495,22.8,30,0.25034994449962,7,38804.5103589275
DIM.92_2.11,2,92_2_.11,8,E,3,E3,18O,C,PP,W1_PP_23,1.6954144,414441.6936,22.8,30,0.25034994449962,7,45506.7785048634
DIM.92_2.12,2,92_2_.12,8,F,3,F3,18O,C,PP,W1_PP_23,1.6912032,530166.5428,22.8,30,0.25034994449962,7,58213.6686690945
DIM.92_2.13,2,92_2_.13,8,G,3,G3,18O,C,PP,W1_PP_23,1.686992,204510.4782,22.8,30,0.25034994449962,7,22455.7837135793
DIM.92_2.14,2,92_2_.14,8,H,3,H3,18O,C,PP,W1_PP_23,1.6827808,762054.8695,22.8,30,0.25034994449962,7,83675.6115285045
DIM.92_2.15,2,92_2_.15,8,A,4,A4,18O,C,PP,W1_PP_23,1.6785696,450579.1902,22.8,30,0.25034994449962,7,49474.7698505499
DIM.92_2.16,2,92_2_.16,8,B,4,B4,18O,C,PP,W1_PP_23,1.6754112,288214.8285,22.8,30,0.25034994449962,7,31646.7396135713
DIM.92_2.17,2,92_2_.17,8,C,4,C4,18O,C,PP,W1_PP_23,1.6722528,125995.1056,22.8,30,0.25034994449962,7,13834.5910939402
DIM.92_2.18,2,92_2_.18,8,D,4,D4,18O,C,PP,W1_PP_23,1.6680416,97670.44612,22.8,30,0.25034994449962,7,10724.4696339452
DIM.92_2.19,2,92_2_.19,8,E,4,E4,18O,C,PP,W1_PP_23,1.6629,106951.4563,22.8,30,0.25034994449962,7,11743.5487494994
DIM.92_2.2,2,92_2_.2,8,D,2,D2,18O,C,PP,W1_PP_23,1.7354208,69222.18452,22.8,30,0.25034994449962,7,7600.77633891423
DIM.92_2.20,2,92_2_.20,8,F,4,F4,18O,C,PP,W1_PP_23,1.6587,98627.54581,22.8,30,0.25034994449962,7,10829.5616752926
DIM.92_2.3,2,92_2_.3,8,E,2,E2,18O,C,PP,W1_PP_23,1.7301568,48707.28113,22.8,30,0.25034994449962,7,5348.18645948372
DIM.92_2.4,2,92_2_.4,8,F,2,F2,18O,C,PP,W1_PP_23,1.7269984,64556.34347,22.8,30,0.25034994449962,7,7088.45482667233
DIM.92_2.5,2,92_2_.5,8,G,2,G2,18O,C,PP,W1_PP_23,1.7227872,56316.67642,22.8,30,0.25034994449962,7,6183.7179018202
DIM.92_2.6,2,92_2_.6,8,H,2,H2,18O,C,PP,W1_PP_23,1.7175232,100583.2483,22.8,30,0.25034994449962,7,11044.3029076739
DIM.92_2.7,2,92_2_.7,8,A,3,A3,18O,C,PP,W1_PP_23,1.7122592,87968.56174,22.8,30,0.25034994449962,7,9659.17743391245
DIM.92_2.8,2,92_2_.8,8,B,3,B3,18O,C,PP,W1_PP_23,1.708048,161238.528,22.8,30,0.25034994449962,7,17704.4107614037
DIM.92_2.9,2,92_2_.9,8,C,3,C3,18O,C,PP,W1_PP_23,1.7059424,216585.0618,22.8,30,0.25034994449962,7,23781.6044741565
DIM.95_2.1,1,95_2_.1,8,D,3,D3,18O,C_N,PP,W1_PP_29,1.7333152,653.323581,26.6,40,0.25034994449962,7,61.4885421968583
DIM.95_2.10,1,95_2_.10,8,E,4,E4,18O,C_N,PP,W1_PP_29,1.69752,215178.7433,26.6,40,0.25034994449962,7,20251.8746025011
DIM.95_2.11,1,95_2_.11,8,F,4,F4,18O,C_N,PP,W1_PP_29,1.6933088,335551.817,26.6,40,0.25034994449962,7,31580.9694596604
DIM.95_2.12,1,95_2_.12,8,G,4,G4,18O,C_N,PP,W1_PP_29,1.6890976,386742.1394,26.6,40,0.25034994449962,7,36398.824486637
DIM.95_2.13,1,95_2_.13,8,H,4,H4,18O,C_N,PP,W1_PP_29,1.6838336,900434.2572,26.6,40,0.25034994449962,7,84745.7392163822
DIM.95_2.14,1,95_2_.14,8,A,5,A5,18O,C_N,PP,W1_PP_29,1.6806752,615838.1236,26.6,40,0.25034994449962,7,57960.5413774474
DIM.95_2.15,1,95_2_.15,8,B,5,B5,18O,C_N,PP,W1_PP_29,1.6754112,500119.7486,26.6,40,0.25034994449962,7,47069.5305658549
DIM.95_2.16,1,95_2_.16,8,C,5,C5,18O,C_N,PP,W1_PP_29,1.6733056,229279.6426,26.6,40,0.25034994449962,7,21579.002180377
DIM.95_2.17,1,95_2_.17,8,D,5,D5,18O,C_N,PP,W1_PP_29,1.6690944,110629.6108,26.6,40,0.25034994449962,7,10412.0740315017
DIM.95_2.18,1,95_2_.18,8,E,5,E5,18O,C_N,PP,W1_PP_29,1.665936,27645.50743,26.6,40,0.25034994449962,7,2601.89896645276
DIM.95_2.19,1,95_2_.19,8,F,5,F5,18O,C_N,PP,W1_PP_29,1.6602,3418.922252,26.6,40,0.25034994449962,7,321.777066179216
DIM.95_2.2,1,95_2_.2,8,E,3,E3,18O,C_N,PP,W1_PP_29,1.7312096,1551.155102,26.6,40,0.25034994449962,7,145.989320938347
DIM.95_2.3,1,95_2_.3,8,F,3,F3,18O,C_N,PP,W1_PP_29,1.7280512,3470.447175,26.6,40,0.25034994449962,7,326.626412650418
DIM.95_2.4,1,95_2_.4,8,G,3,G3,18O,C_N,PP,W1_PP_29,1.72384,2886.945797,26.6,40,0.25034994449962,7,271.709293252767
DIM.95_2.5,1,95_2_.5,8,H,3,H3,18O,C_N,PP,W1_PP_29,1.7217344,3472.438882,26.6,40,0.25034994449962,7,326.813865183091
DIM.95_2.6,1,95_2_.6,8,A,4,A4,18O,C_N,PP,W1_PP_29,1.7154176,6367.744685,26.6,40,0.25034994449962,7,599.309973111842
DIM.95_2.7,1,95_2_.7,8,B,4,B4,18O,C_N,PP,W1_PP_29,1.7112064,15969.02287,26.6,40,0.25034994449962,7,1502.94886812694
DIM.95_2.8,1,95_2_.8,8,C,4,C4,18O,C_N,PP,W1_PP_29,1.7069952,48487.36667,26.6,40,0.25034994449962,7,4563.4622386343
DIM.95_2.9,1,95_2_.9,8,D,4,D4,18O,C_N,PP,W1_PP_29,1.7017312,117525.4516,26.6,40,0.25034994449962,7,11061.0865734409
DIM.2.14,2,2.14.g,9,,,H6,16O,control,GL,W1_GL_2,1.7038368,8017.894799,19.8,,0.238539048810929,7,965.949999403815
DIM.12.14,2,12.14.g,9,,,B2,16O,C_N,GL,W1_GL_12,1.676464,712179.3985,19.5,50,0.251492156539026,7,91850.0168058623
DIM.12.15,2,12.15.g,9,,,C2,16O,C_N,GL,W1_GL_12,1.6722528,374942.4603,19.5,50,0.251492156539026,7,48356.4553430232
DIM.12.5,2,12.5.g,9,,,A2,16O,C_N,GL,W1_GL_12,1.7206816,2270.852993,19.5,50,0.251492156539026,7,292.872675073165
DIM.16.17,2,16.17.g,9,,,H3,18O,control,GL,W1_GL_19,1.6680416,34325.52603,18.42,55,0.328874358551034,7,6128.5479669072
DIM.16.9,2,16.9.g,9,,,G3,18O,control,GL,W1_GL_19,1.7038368,26759.11704,18.42,55,0.328874358551034,7,4777.62619539742
DIM.22.12,2,22.12.g,9,,,D2,18O,C_N,GL,W1_GL_28,1.6796224,549563.5024,21.5,50,0.252333267430461,7,64499.1414981953
DIM.24.17,2,24.17.g,9,,,B4,18O,C_N,GL,W1_GL_30,1.6669888,59121.80146,17.73,60,0.251492156539026,7,8386.1643246743
DIM.24.9,2,24.9.g,9,,,A4,18O,C_N,GL,W1_GL_30,1.7017312,131893.6222,17.73,60,0.251492156539026,7,18708.5231138306
DIM.26.3,2,26.3.g,9,,,A3,16O,control,MC,W1_MC_2,1.7301568,1376.585117,43.8,25,0.22928851286128,7,72.062820617329
DIM.26.5,2,26.5.g,9,,,B3,16O,control,MC,W1_MC_2,1.7269984,2023.294702,43.8,25,0.22928851286128,7,105.917404863399
DIM.28_2.2,2,28_2.2.g,9,,,F9,16O,C,MC,W1_MC_4,1.7354208,970.9648583,41.4,25,0.230052807904151,7,53.9548773014906
DIM.28_2.3,2,28_2.3.g,9,,,G9,16O,C,MC,W1_MC_4,1.7322624,1333.199047,41.4,25,0.230052807904151,7,74.0836193858667
DIM.28_2.4,2,28_2.4.g,9,,,H9,16O,C,MC,W1_MC_4,1.7269984,1145.148625,41.4,25,0.230052807904151,7,63.6339750359487
DIM.28_2.5,2,28_2.5.g,9,,,A10,16O,C,MC,W1_MC_4,1.7227872,1502.606613,41.4,25,0.230052807904151,7,83.4973117140087
DIM.28_2.6,2,28_2.6.g,9,,,B10,16O,C,MC,W1_MC_4,1.7164704,1665.185256,41.4,25,0.230052807904151,7,92.531532324491
DIM.28_2.7,2,28_2.7.g,9,,,C10,16O,C,MC,W1_MC_4,1.7112064,1575.46352,41.4,25,0.230052807904151,7,87.5458469870912
